instancias/instancia26.txt_3_currentGA	instancias/instancia26.txt_3_bestGA	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.1266e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.05308e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.02499e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09784e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.09074e+06	5.70846e+06	
6.06834e+06	5.70846e+06	
6.06834e+06	5.70846e+06	
6.06834e+06	5.70846e+06	
6.06834e+06	5.70846e+06	
6.06834e+06	5.70846e+06	
6.06834e+06	5.70846e+06	
6.06834e+06	5.70846e+06	
6.06834e+06	5.70846e+06	
6.06834e+06	5.70846e+06	
6.08971e+06	5.70846e+06	
6.05285e+06	5.70846e+06	
6.0468e+06	5.70846e+06	
6.05285e+06	5.70846e+06	
6.05521e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.20623e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.01633e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.12331e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05681e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
6.12505e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
6.05931e+06	5.70846e+06	
5.89883e+06	5.70846e+06	
5.89883e+06	5.70846e+06	
5.90831e+06	5.70846e+06	
5.90208e+06	5.70846e+06	
5.90208e+06	5.70846e+06	
5.90208e+06	5.70846e+06	
5.90208e+06	5.70846e+06	
5.90208e+06	5.70846e+06	
5.90208e+06	5.70846e+06	
5.90208e+06	5.70846e+06	
5.84855e+06	5.70846e+06	
5.90208e+06	5.70846e+06	
5.90208e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
6.0578e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87161e+06	5.70846e+06	
5.86909e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.87498e+06	5.70846e+06	
5.83211e+06	5.70846e+06	
5.83211e+06	5.70846e+06	
5.83211e+06	5.70846e+06	
5.83211e+06	5.70846e+06	
5.83211e+06	5.70846e+06	
5.77385e+06	5.70846e+06	
5.83211e+06	5.70846e+06	
5.83211e+06	5.70846e+06	
5.83211e+06	5.70846e+06	
5.83211e+06	5.70846e+06	
5.7955e+06	5.70846e+06	
5.7955e+06	5.70846e+06	
5.8404e+06	5.70846e+06	
5.8404e+06	5.70846e+06	
5.8404e+06	5.70846e+06	
5.8404e+06	5.70846e+06	
5.8404e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.90554e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88025e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88084e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.83297e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.8563e+06	5.70846e+06	
5.89644e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.92238e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.83297e+06	5.70846e+06	
5.83297e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.87849e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88342e+06	5.70846e+06	
5.85994e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.88677e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.89609e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.86163e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87095e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.88922e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.90189e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.82878e+06	5.70846e+06	
5.83822e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.87814e+06	5.70846e+06	
5.82612e+06	5.70846e+06	
5.82165e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.76948e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.78933e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.79033e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.91224e+06	5.70846e+06	
5.96486e+06	5.70846e+06	
5.96486e+06	5.70846e+06	
5.96486e+06	5.70846e+06	
5.96486e+06	5.70846e+06	
5.96486e+06	5.70846e+06	
5.96486e+06	5.70846e+06	
5.97857e+06	5.70846e+06	
5.97857e+06	5.70846e+06	
6.00101e+06	5.70846e+06	
5.94849e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.03453e+06	5.70846e+06	
5.90624e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01669e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01698e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.09359e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.03507e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01713e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.16791e+06	5.70846e+06	
5.95067e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
5.96819e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
5.97621e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.09177e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
5.99383e+06	5.70846e+06	
5.97621e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01607e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01798e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.02716e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.00129e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.02774e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.06132e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.03352e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.01879e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.00956e+06	5.70846e+06	
6.17816e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
5.99534e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02892e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
5.9618e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.00261e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02569e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.01519e+06	5.70846e+06	
6.02791e+06	5.70846e+06	
6.03515e+06	5.70846e+06	
5.97976e+06	5.70846e+06	
6.03515e+06	5.70846e+06	
6.03515e+06	5.70846e+06	
6.03515e+06	5.70846e+06	
6.03515e+06	5.70846e+06	
6.03515e+06	5.70846e+06	
6.03515e+06	5.70846e+06	
6.03515e+06	5.70846e+06	
6.01503e+06	5.70846e+06	
6.03515e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
5.99611e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.10929e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.05641e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
5.98442e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.12212e+06	5.70846e+06	
5.9594e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.02642e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.03265e+06	5.70846e+06	
6.11521e+06	5.70846e+06	
6.11713e+06	5.70846e+06	
6.11521e+06	5.70846e+06	
6.11521e+06	5.70846e+06	
6.11521e+06	5.70846e+06	
6.11521e+06	5.70846e+06	
6.11521e+06	5.70846e+06	
6.11521e+06	5.70846e+06	
6.11521e+06	5.70846e+06	
6.11521e+06	5.70846e+06	
6.11521e+06	5.70846e+06	
6.09518e+06	5.70846e+06	
6.09518e+06	5.70846e+06	
6.09518e+06	5.70846e+06	
6.09518e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.06853e+06	5.70846e+06	
6.05879e+06	5.70846e+06	
6.00674e+06	5.70846e+06	
6.00674e+06	5.70846e+06	
6.00674e+06	5.70846e+06	
5.98921e+06	5.70846e+06	
5.99766e+06	5.70846e+06	
5.99766e+06	5.70846e+06	
5.99766e+06	5.70846e+06	
5.97679e+06	5.70846e+06	
5.99766e+06	5.70846e+06	
5.99766e+06	5.70846e+06	
5.96736e+06	5.70846e+06	
5.96736e+06	5.70846e+06	
5.94738e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.88003e+06	5.70846e+06	
5.84636e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.88577e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.88455e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
5.87818e+06	5.70846e+06	
5.87917e+06	5.70846e+06	
6.01402e+06	5.70846e+06	
6.01402e+06	5.70846e+06	
6.01286e+06	5.70846e+06	
6.01286e+06	5.70846e+06	
6.01286e+06	5.70846e+06	
6.06901e+06	5.70846e+06	
6.01286e+06	5.70846e+06	
6.01286e+06	5.70846e+06	
6.01286e+06	5.70846e+06	
6.01286e+06	5.70846e+06	
6.01286e+06	5.70846e+06	
6.06048e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.00664e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.04079e+06	5.70846e+06	
6.01113e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.09092e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.08794e+06	5.70846e+06	
6.02642e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.00964e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.0147e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01361e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01563e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.02407e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.00208e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.01538e+06	5.70846e+06	
6.02125e+06	5.70846e+06	
6.06603e+06	5.70846e+06	
6.02125e+06	5.70846e+06	
6.02125e+06	5.70846e+06	
6.02125e+06	5.70846e+06	
6.02125e+06	5.70846e+06	
6.02125e+06	5.70846e+06	
6.04399e+06	5.70846e+06	
5.99237e+06	5.70846e+06	
6.02125e+06	5.70846e+06	
6.02125e+06	5.70846e+06	
6.02125e+06	5.70846e+06	
